year,month,day,hour,temp
2016,8,9,13,24.6271834
2016,8,9,14,25.0716016
2016,8,9,15,25.2031658
2016,8,9,16,24.8232024
2016,8,9,17,24.5691313
2016,8,9,18,24.4621272
2016,8,9,19,24.1530956
2016,8,9,20,23.8075632
2016,8,9,21,23.5019125
2016,8,9,22,23.1907369
2016,8,9,23,22.8959715
2016,8,10,0,22.4084492
2016,8,10,1,22.2021837
2016,8,10,2,22.0244383
2016,8,10,3,21.9312031
2016,8,10,4,21.8152654
2016,8,10,5,21.665344
2016,8,10,6,21.5037081
2016,8,10,7,21.51347
2016,8,10,8,21.6241118
2016,8,10,9,21.9017096
2016,8,10,10,22.3765632
2016,8,10,11,22.9482465
2016,8,10,12,23.6169956
2016,8,10,13,24.348491
2016,8,10,14,24.8550004
2016,8,10,15,24.9443967
2016,8,10,16,24.5591544
2016,8,10,17,24.3162615
2016,8,10,18,24.2133851
2016,8,10,19,23.9164937
2016,8,10,20,23.5723589
2016,8,10,21,23.2634591
2016,8,10,22,22.9396466
2016,8,10,23,22.6579459
2016,8,11,0,20.6669923
2016,8,11,1,20.4746387
2016,8,11,2,20.3190262
2016,8,11,3,20.2293485
2016,8,11,4,20.1211785
2016,8,11,5,19.9842899
2016,8,11,6,19.8451206
2016,8,11,7,19.8393872
2016,8,11,8,19.9514679
2016,8,11,9,20.1928143
2016,8,11,10,20.6342025
2016,8,11,11,21.1637737
2016,8,11,12,21.7728854
2016,8,11,13,22.440111
2016,8,11,14,22.8872213
2016,8,11,15,23.0087107
2016,8,11,16,22.6455948
2016,8,11,17,22.4413422
2016,8,11,18,22.3252875
2016,8,11,19,22.0263284
2016,8,11,20,21.7318503
2016,8,11,21,21.4538885
2016,8,11,22,21.1659722
2016,8,11,23,20.8941552
2016,8,12,0,19.8063322
2016,8,12,1,19.6235092
2016,8,12,2,19.4632071
2016,8,12,3,19.3888484
2016,8,12,4,19.2816169
2016,8,12,5,19.1412473
2016,8,12,6,19.0138442
2016,8,12,7,19.0177848
2016,8,12,8,19.1116666
2016,8,12,9,19.3703871
2016,8,12,10,19.7695377
2016,8,12,11,20.2941696
2016,8,12,12,20.8820746
2016,8,12,13,21.5446838
2016,8,12,14,21.9542352
2016,8,12,15,22.0442071
2016,8,12,16,21.6943817
2016,8,12,17,21.5066552
2016,8,12,18,21.385899
2016,8,12,19,21.1239281
2016,8,12,20,20.8176416
2016,8,12,21,20.5376745
2016,8,12,22,20.2953543
2016,8,12,23,20.0312696
2016,8,13,0,19.542783
2016,8,13,1,19.3635121
2016,8,13,2,19.2065896
2016,8,13,3,19.1436684
2016,8,13,4,19.0253105
2016,8,13,5,18.8950627
2016,8,13,6,18.7543075
2016,8,13,7,18.753657
2016,8,13,8,18.8602716
2016,8,13,9,19.0993529
2016,8,13,10,19.510881
2016,8,13,11,20.0098887
2016,8,13,12,20.5964889
2016,8,13,13,21.2320632
2016,8,13,14,21.6645056
2016,8,13,15,21.7580884
2016,8,13,16,21.404536
2016,8,13,17,21.2355099
2016,8,13,18,21.1136781
2016,8,13,19,20.842944
2016,8,13,20,20.5582045
2016,8,13,21,20.2862926
2016,8,13,22,20.0011026
2016,8,13,23,19.7702577
2016,8,14,0,19.6882214
2016,8,14,1,19.5060201
2016,8,14,2,19.3510994
2016,8,14,3,19.2707542
2016,8,14,4,19.1676677
2016,8,14,5,19.0254856
2016,8,14,6,18.8995042
2016,8,14,7,18.8973816
2016,8,14,8,19.0000715
2016,8,14,9,19.2492719
2016,8,14,10,19.6527693
2016,8,14,11,20.1527902
2016,8,14,12,20.7675031
2016,8,14,13,21.3879173
2016,8,14,14,21.8147752
2016,8,14,15,21.9339243
2016,8,14,16,21.5734097
2016,8,14,17,21.3697148
2016,8,14,18,21.277664
2016,8,14,19,21.0016942
2016,8,14,20,20.7109498
2016,8,14,21,20.4218353
2016,8,14,22,20.1611866
2016,8,14,23,19.9169731
2016,8,15,0,21.4240786
2016,8,15,1,21.2247346
2016,8,15,2,21.0583093
2016,8,15,3,20.965279
2016,8,15,4,20.8607612
2016,8,15,5,20.7149686
2016,8,15,6,20.5647789
2016,8,15,7,20.5657631
2016,8,15,8,20.6669298
2016,8,15,9,20.9494578
2016,8,15,10,21.3883497
2016,8,15,11,21.9282277
2016,8,15,12,22.5782993
2016,8,15,13,23.2931948
2016,8,15,14,23.748786
2016,8,15,15,23.8566818
2016,8,15,16,23.4784967
2016,8,15,17,23.2598064
2016,8,15,18,23.149686
2016,8,15,19,22.84615
2016,8,15,20,22.540216
2016,8,15,21,22.2256117
2016,8,15,22,21.9510216
2016,8,15,23,21.6542764
2016,8,16,0,21.530927
2016,8,16,1,21.3319042
2016,8,16,2,21.1613281
2016,8,16,3,21.0797579
2016,8,16,4,20.9621037
2016,8,16,5,20.8070163
2016,8,16,6,20.657093
2016,8,16,7,20.6695154
2016,8,16,8,20.770189
2016,8,16,9,21.0472366
2016,8,16,10,21.4990683
2016,8,16,11,22.0455163
2016,8,16,12,22.6794334
2016,8,16,13,23.4030968
2016,8,16,14,23.8721061
2016,8,16,15,23.9857037
2016,8,16,16,23.5924115
2016,8,16,17,23.3817579
2016,8,16,18,23.2613932
2016,8,16,19,22.959702
2016,8,16,20,22.6394538
2016,8,16,21,22.3354508
2016,8,16,22,22.0464044
2016,8,16,23,21.7717805
2016,8,17,0,19.6943924
2016,8,17,1,19.5105706
2016,8,17,2,19.3584366
2016,8,17,3,19.2853622
2016,8,17,4,19.1724773
2016,8,17,5,19.0312202
2016,8,17,6,18.8968662
2016,8,17,7,18.8908298
2016,8,17,8,19.0050826
2016,8,17,9,19.2509486
2016,8,17,10,19.6644835
2016,8,17,11,20.1656484
2016,8,17,12,20.7535228
2016,8,17,13,21.4075386
2016,8,17,14,21.8174923
2016,8,17,15,21.9356708
2016,8,17,16,21.5761339
2016,8,17,17,21.3827043
2016,8,17,18,21.2703879
2016,8,17,19,20.9831304
2016,8,17,20,20.7222131
2016,8,17,21,20.4211406
2016,8,17,22,20.1721899
2016,8,17,23,19.9255109
2016,8,18,0,20.5514524
2016,8,18,1,20.3616229
2016,8,18,2,20.2017325
2016,8,18,3,20.1217073
2016,8,18,4,20.01494
2016,8,18,5,19.872979
2016,8,18,6,19.7170338
2016,8,18,7,19.7306429
2016,8,18,8,19.8260411
2016,8,18,9,20.0956745
2016,8,18,10,20.5216421
2016,8,18,11,21.0392278
2016,8,18,12,21.6550942
2016,8,18,13,22.3459067
2016,8,18,14,22.7753412
2016,8,18,15,22.8871241
2016,8,18,16,22.5061691
2016,8,18,17,22.3242139
2016,8,18,18,22.2090332
2016,8,18,19,21.9265315
2016,8,18,20,21.6260425
2016,8,18,21,21.3186095
2016,8,18,22,21.0595466
2016,8,18,23,20.7946102
2016,8,19,0,20.908008
2016,8,19,1,20.7114951
2016,8,19,2,20.5460911
2016,8,19,3,20.4620259
2016,8,19,4,20.3607385
2016,8,19,5,20.2026035
2016,8,19,6,20.0636433
2016,8,19,7,20.0657993
2016,8,19,8,20.176025
2016,8,19,9,20.4383245
2016,8,19,10,20.8676453
2016,8,19,11,21.3957706
2016,8,19,12,22.038294
2016,8,19,13,22.7356775
2016,8,19,14,23.1757951
2016,8,19,15,23.2676868
2016,8,19,16,22.9084519
2016,8,19,17,22.6927764
2016,8,19,18,22.5825061
2016,8,19,19,22.2872592
2016,8,19,20,21.9886268
2016,8,19,21,21.7078041
2016,8,19,22,21.3914677
2016,8,19,23,21.1736388
2016,8,20,0,20.7996873
2016,8,20,1,20.6074297
2016,8,20,2,20.4430049
2016,8,20,3,20.3654929
2016,8,20,4,20.2515909
2016,8,20,5,20.0981368
2016,8,20,6,19.9535588
2016,8,20,7,19.9692297
2016,8,20,8,20.0702976
2016,8,20,9,20.3257895
2016,8,20,10,20.7671308
2016,8,20,11,21.30005
2016,8,20,12,21.9326948
2016,8,20,13,22.6070068
2016,8,20,14,23.0632631
2016,8,20,15,23.1596616
2016,8,20,16,22.7919287
2016,8,20,17,22.5914698
2016,8,20,18,22.4725009
2016,8,20,19,22.1857531
2016,8,20,20,21.872476
2016,8,20,21,21.581579
2016,8,20,22,21.2857508
2016,8,20,23,21.0345508
2016,8,21,0,21.0490617
2016,8,21,1,20.8541319
2016,8,21,2,20.6855674
2016,8,21,3,20.6179857
2016,8,21,4,20.4846522
2016,8,21,5,20.3369221
2016,8,21,6,20.1943735
2016,8,21,7,20.199018
2016,8,21,8,20.309451
2016,8,21,9,20.5831918
2016,8,21,10,21.0204887
2016,8,21,11,21.5457964
2016,8,21,12,22.1989064
2016,8,21,13,22.872876
2016,8,21,14,23.3355872
2016,8,21,15,23.4363199
2016,8,21,16,23.0654003
2016,8,21,17,22.8577173
2016,8,21,18,22.7613287
2016,8,21,19,22.4400113
2016,8,21,20,22.1338354
2016,8,21,21,21.8211446
2016,8,21,22,21.5585715
2016,8,21,23,21.2961134
2016,8,22,0,20.4318276
2016,8,22,1,20.2436685
2016,8,22,2,20.0862515
2016,8,22,3,20.0092937
2016,8,22,4,19.8983233
2016,8,22,5,19.7503071
2016,8,22,6,19.5957232
2016,8,22,7,19.6071144
2016,8,22,8,19.7086186
2016,8,22,9,19.9703926
2016,8,22,10,20.4005225
2016,8,22,11,20.9183195
2016,8,22,12,21.52454
2016,8,22,13,22.1913607
2016,8,22,14,22.6269128
2016,8,22,15,22.7553262
2016,8,22,16,22.3761222
2016,8,22,17,22.2021958
2016,8,22,18,22.0722467
2016,8,22,19,21.8018848
2016,8,22,20,21.4831305
2016,8,22,21,21.1978669
2016,8,22,22,20.9166231
2016,8,22,23,20.6612885
2016,8,23,0,18.5468901
2016,8,23,1,18.3744111
2016,8,23,2,18.2336036
2016,8,23,3,18.154862
2016,8,23,4,18.0484628
2016,8,23,5,17.9201425
2016,8,23,6,17.8020282
2016,8,23,7,17.8070673
2016,8,23,8,17.8917807
2016,8,23,9,18.1276739
2016,8,23,10,18.5169136
2016,8,23,11,18.9815241
2016,8,23,12,19.5422123
2016,8,23,13,20.1618309
2016,8,23,14,20.5330897
2016,8,23,15,20.6509281
2016,8,23,16,20.3306009
2016,8,23,17,20.1385071
2016,8,23,18,20.0523971
2016,8,23,19,19.7805132
2016,8,23,20,19.4953801
2016,8,23,21,19.2502318
2016,8,23,22,18.9835752
2016,8,23,23,18.7747564
2016,8,24,0,18.9452402
2016,8,24,1,18.7701521
2016,8,24,2,18.6256232
2016,8,24,3,18.5494453
2016,8,24,4,18.444957
2016,8,24,5,18.3028651
2016,8,24,6,18.1881501
2016,8,24,7,18.1739206
2016,8,24,8,18.2741749
2016,8,24,9,18.5183054
2016,8,24,10,18.9027901
2016,8,24,11,19.388729
2016,8,24,12,19.9739243
2016,8,24,13,20.5863417
2016,8,24,14,20.9955348
2016,8,24,15,21.0731927
2016,8,24,16,20.7530571
2016,8,24,17,20.5723522
2016,8,24,18,20.4592934
2016,8,24,19,20.2015029
2016,8,24,20,19.9279157
2016,8,24,21,19.6563263
2016,8,24,22,19.3881659
2016,8,24,23,19.1452317
2016,8,25,0,19.6573353
2016,8,25,1,19.4753276
2016,8,25,2,19.3199633
2016,8,25,3,19.2544327
2016,8,25,4,19.1445728
2016,8,25,5,18.992787
2016,8,25,6,18.8742164
2016,8,25,7,18.866412
2016,8,25,8,18.9661965
2016,8,25,9,19.2200397
2016,8,25,10,19.6228383
2016,8,25,11,20.1219759
2016,8,25,12,20.7034992
2016,8,25,13,21.3651997
2016,8,25,14,21.7863177
2016,8,25,15,21.8756793
2016,8,25,16,21.5238483
2016,8,25,17,21.3427683
2016,8,25,18,21.2379979
2016,8,25,19,20.9635105
2016,8,25,20,20.6738392
2016,8,25,21,20.410371
2016,8,25,22,20.1289641
2016,8,25,23,19.8715455
2016,8,26,0,18.8050094
2016,8,26,1,18.6295008
2016,8,26,2,18.4815047
2016,8,26,3,18.4178244
2016,8,26,4,18.3083261
2016,8,26,5,18.1780129
2016,8,26,6,18.0443649
2016,8,26,7,18.0499755
2016,8,26,8,18.1488801
2016,8,26,9,18.3921812
2016,8,26,10,18.778749
2016,8,26,11,19.2476599
2016,8,26,12,19.8255861
2016,8,26,13,20.4450412
2016,8,26,14,20.8347049
2016,8,26,15,20.9284133
2016,8,26,16,20.6023522
2016,8,26,17,20.418763
2016,8,26,18,20.3071577
2016,8,26,19,20.0496115
2016,8,26,20,19.7688572
2016,8,26,21,19.5111413
2016,8,26,22,19.2540371
2016,8,26,23,19.0212211
2016,8,27,0,19.3058818
2016,8,27,1,19.1300048
2016,8,27,2,18.9753504
2016,8,27,3,18.9023005
2016,8,27,4,18.8001642
2016,8,27,5,18.6633705
2016,8,27,6,18.531756
2016,8,27,7,18.534655
2016,8,27,8,18.6332681
2016,8,27,9,18.8793613
2016,8,27,10,19.2801658
2016,8,27,11,19.756918
2016,8,27,12,20.3408402
2016,8,27,13,20.9745138
2016,8,27,14,21.3880817
2016,8,27,15,21.4839211
2016,8,27,16,21.1493855
2016,8,27,17,20.9579793
2016,8,27,18,20.8715215
2016,8,27,19,20.5927866
2016,8,27,20,20.3052176
2016,8,27,21,20.0188858
2016,8,27,22,19.7734745
2016,8,27,23,19.5254628
2016,8,28,0,20.0556607
2016,8,28,1,19.8677213
2016,8,28,2,19.7149657
2016,8,28,3,19.6290729
2016,8,28,4,19.5272195
2016,8,28,5,19.3951358
2016,8,28,6,19.2661557
2016,8,28,7,19.2517652
2016,8,28,8,19.3469863
2016,8,28,9,19.6098796
2016,8,28,10,20.023154
2016,8,28,11,20.5202266
2016,8,28,12,21.1290546
2016,8,28,13,21.7986192
2016,8,28,14,22.2194307
2016,8,28,15,22.3362756
2016,8,28,16,21.9675899
2016,8,28,17,21.7860163
2016,8,28,18,21.649434
2016,8,28,19,21.3790063
2016,8,28,20,21.0925422
2016,8,28,21,20.8055777
2016,8,28,22,20.5483601
2016,8,28,23,20.2915647
2016,8,29,0,21.0295025
2016,8,29,1,20.8332778
2016,8,29,2,20.6683428
2016,8,29,3,20.585001
2016,8,29,4,20.4847346
2016,8,29,5,20.3383001
2016,8,29,6,20.1844077
2016,8,29,7,20.1823335
2016,8,29,8,20.2866008
2016,8,29,9,20.5600748
2016,8,29,10,20.9836243
2016,8,29,11,21.5293588
2016,8,29,12,22.1677919
2016,8,29,13,22.8525295
2016,8,29,14,23.2998553
2016,8,29,15,23.3922155
2016,8,29,16,23.0401398
2016,8,29,17,22.827224
2016,8,29,18,22.7159019
2016,8,29,19,22.4289572
2016,8,29,20,22.1173032
2016,8,29,21,21.814746
2016,8,29,22,21.5409559
2016,8,29,23,21.2561781
2016,8,30,0,21.050908
2016,8,30,1,20.8560306
2016,8,30,2,20.6894395
2016,8,30,3,20.6173408
2016,8,30,4,20.490222
2016,8,30,5,20.3472909
2016,8,30,6,20.2157673
2016,8,30,7,20.1998661
2016,8,30,8,20.3167178
2016,8,30,9,20.581627
2016,8,30,10,21.0016194
2016,8,30,11,21.5590597
2016,8,30,12,22.1812087
2016,8,30,13,22.8753464
2016,8,30,14,23.3217311
2016,8,30,15,23.4289061
2016,8,30,16,23.0743754
2016,8,30,17,22.8482485
2016,8,30,18,22.7339156
2016,8,30,19,22.4757592
2016,8,30,20,22.1280968
2016,8,30,21,21.8269681
2016,8,30,22,21.5433015
2016,8,30,23,21.2773748
2016,8,31,0,21.6612289
2016,8,31,1,21.4597433
2016,8,31,2,21.2901865
2016,8,31,3,21.2160344
2016,8,31,4,21.0903655
2016,8,31,5,20.9485397
2016,8,31,6,20.7883206
2016,8,31,7,20.790181
2016,8,31,8,20.8934261
2016,8,31,9,21.1823017
2016,8,31,10,21.616475
2016,8,31,11,22.1750472
2016,8,31,12,22.814242
2016,8,31,13,23.5416186
2016,8,31,14,24.0025436
2016,8,31,15,24.1075801
2016,8,31,16,23.7244177
2016,8,31,17,23.5235028
2016,8,31,18,23.42428
2016,8,31,19,23.0891845
2016,8,31,20,22.7816085
2016,8,31,21,22.4715988
2016,8,31,22,22.1827139
2016,8,31,23,21.904068
2016,9,1,0,21.3910207
2016,9,1,1,21.1912281
2016,9,1,2,21.0240261
2016,9,1,3,20.9448531
2016,9,1,4,20.8273373
2016,9,1,5,20.6767361
2016,9,1,6,20.5326433
2016,9,1,7,20.5298548
2016,9,1,8,20.6403739
2016,9,1,9,20.9127641
2016,9,1,10,21.3565179
2016,9,1,11,21.897312
2016,9,1,12,22.5508103
2016,9,1,13,23.2523252
2016,9,1,14,23.70704
2016,9,1,15,23.8182605
2016,9,1,16,23.4247755
2016,9,1,17,23.2256097
2016,9,1,18,23.1130601
2016,9,1,19,22.8132453
2016,9,1,20,22.505856
2016,9,1,21,22.1757079
2016,9,1,22,21.8912876
2016,9,1,23,21.6382244
2016,9,2,0,21.0469212
2016,9,2,1,20.8531103
2016,9,2,2,20.6874884
2016,9,2,3,20.6060291
2016,9,2,4,20.4856062
2016,9,2,5,20.3420519
2016,9,2,6,20.2051168
2016,9,2,7,20.2000258
2016,9,2,8,20.3135003
2016,9,2,9,20.5723143
2016,9,2,10,21.0141968
2016,9,2,11,21.5452668
2016,9,2,12,22.1802353
2016,9,2,13,22.8621823
2016,9,2,14,23.3224709
2016,9,2,15,23.4379622
2016,9,2,16,23.044654
2016,9,2,17,22.850048
2016,9,2,18,22.7535569
2016,9,2,19,22.446849
2016,9,2,20,22.1242782
2016,9,2,21,21.8200414
2016,9,2,22,21.5487965
2016,9,2,23,21.2889768
2016,9,3,0,18.817555
2016,9,3,1,18.6442422
2016,9,3,2,18.4945463
2016,9,3,3,18.4271976
2016,9,3,4,18.3233935
2016,9,3,5,18.1829628
2016,9,3,6,18.066771
2016,9,3,7,18.0602195
2016,9,3,8,18.1502083
2016,9,3,9,18.3938771
2016,9,3,10,18.7819434
2016,9,3,11,19.2469323
2016,9,3,12,19.8232747
2016,9,3,13,20.455332
2016,9,3,14,20.8446286
2016,9,3,15,20.9580112
2016,9,3,16,20.6271757
2016,9,3,17,20.4214197
2016,9,3,18,20.3260359
2016,9,3,19,20.0604604
2016,9,3,20,19.7881506
2016,9,3,21,19.5205937
2016,9,3,22,19.2711262
2016,9,3,23,19.034613
2016,9,4,0,17.4511613
2016,9,4,1,17.2891173
2016,9,4,2,17.1532942
2016,9,4,3,17.0909145
2016,9,4,4,16.9867474
2016,9,4,5,16.8698938
2016,9,4,6,16.756981
2016,9,4,7,16.7381479
2016,9,4,8,16.8449721
2016,9,4,9,17.0616836
2016,9,4,10,17.4197113
2016,9,4,11,17.8680214
2016,9,4,12,18.3933047
2016,9,4,13,18.967274
2016,9,4,14,19.3347598
2016,9,4,15,19.4337027
2016,9,4,16,19.118515
2016,9,4,17,18.9489047
2016,9,4,18,18.8552738
2016,9,4,19,18.5925635
2016,9,4,20,18.3325232
2016,9,4,21,18.1107265
2016,9,4,22,17.8645618
2016,9,4,23,17.6588198
2016,9,5,0,18.431103
2016,9,5,1,18.2624283
2016,9,5,2,18.1201643
2016,9,5,3,18.0465121
2016,9,5,4,17.9441293
2016,9,5,5,17.8123091
2016,9,5,6,17.687427
2016,9,5,7,17.6976292
2016,9,5,8,17.7751761
2016,9,5,9,18.0171534
2016,9,5,10,18.398508
2016,9,5,11,18.8597129
2016,9,5,12,19.4299714
2016,9,5,13,20.0398289
2016,9,5,14,20.4197262
2016,9,5,15,20.5103702
2016,9,5,16,20.1891956
2016,9,5,17,20.0150022
2016,9,5,18,19.9128359
2016,9,5,19,19.6426825
2016,9,5,20,19.3690109
2016,9,5,21,19.1177845
2016,9,5,22,18.8655938
2016,9,5,23,18.6350924
2016,9,6,0,20.1738814
2016,9,6,1,19.9867558
2016,9,6,2,19.8340762
2016,9,6,3,19.7479426
2016,9,6,4,19.6430096
2016,9,6,5,19.4985028
2016,9,6,6,19.3735382
2016,9,6,7,19.3662898
2016,9,6,8,19.4611741
2016,9,6,9,19.7191737
2016,9,6,10,20.1421436
2016,9,6,11,20.6549089
2016,9,6,12,21.2592732
2016,9,6,13,21.940456
2016,9,6,14,22.356215
2016,9,6,15,22.4460263
2016,9,6,16,22.0985136
2016,9,6,17,21.9128648
2016,9,6,18,21.7993294
2016,9,6,19,21.5108637
2016,9,6,20,21.2080163
2016,9,6,21,20.9176309
2016,9,6,22,20.6720927
2016,9,6,23,20.3932435
2016,9,7,0,21.0203237
2016,9,7,1,20.8261274
2016,9,7,2,20.6619863
2016,9,7,3,20.5835407
2016,9,7,4,20.4718583
2016,9,7,5,20.3116632
2016,9,7,6,20.1905266
2016,9,7,7,20.1777726
2016,9,7,8,20.2733288
2016,9,7,9,20.5515449
2016,9,7,10,20.9862051
2016,9,7,11,21.5160834
2016,9,7,12,22.1751665
2016,9,7,13,22.8505827
2016,9,7,14,23.294989
2016,9,7,15,23.3952096
2016,9,7,16,23.0369757
2016,9,7,17,22.8094298
2016,9,7,18,22.6954415
2016,9,7,19,22.4114108
2016,9,7,20,22.1134414
2016,9,7,21,21.8139288
2016,9,7,22,21.5320281
2016,9,7,23,21.2586236
2016,9,8,0,18.1917835
2016,9,8,1,18.0220274
2016,9,8,2,17.8861495
2016,9,8,3,17.8209563
2016,9,8,4,17.7104067
2016,9,8,5,17.5776619
2016,9,8,6,17.4566523
2016,9,8,7,17.4568945
2016,9,8,8,17.5456569
2016,9,8,9,17.7789858
2016,9,8,10,18.1712171
2016,9,8,11,18.6204067
2016,9,8,12,19.1623733
2016,9,8,13,19.7594829
2016,9,8,14,20.1560071
2016,9,8,15,20.2395936
2016,9,8,16,19.930107
2016,9,8,17,19.7473098
2016,9,8,18,19.6587273
2016,9,8,19,19.3989522
2016,9,8,20,19.1426686
2016,9,8,21,18.8679255
2016,9,8,22,18.6260489
2016,9,8,23,18.4009119
2016,9,9,0,17.5599808
2016,9,9,1,17.3972216
2016,9,9,2,17.2560264
2016,9,9,3,17.1942644
2016,9,9,4,17.0932696
2016,9,9,5,16.9691496
2016,9,9,6,16.8530422
2016,9,9,7,16.8440773
2016,9,9,8,16.9462312
2016,9,9,9,17.164179
2016,9,9,10,17.5308463
2016,9,9,11,17.9740646
2016,9,9,12,18.499244
2016,9,9,13,19.0911273
2016,9,9,14,19.4533995
2016,9,9,15,19.5383607
2016,9,9,16,19.244032
2016,9,9,17,19.063071
2016,9,9,18,18.9684579
2016,9,9,19,18.7259989
2016,9,9,20,18.47778
2016,9,9,21,18.2219131
2016,9,9,22,17.9757006
2016,9,9,23,17.7566918
2016,9,10,0,17.2069454
2016,9,10,1,17.0466336
2016,9,10,2,16.9084946
2016,9,10,3,16.8421905
2016,9,10,4,16.7491568
2016,9,10,5,16.6308072
2016,9,10,6,16.5097024
2016,9,10,7,16.5055698
2016,9,10,8,16.5961094
2016,9,10,9,16.8210874
2016,9,10,10,17.1775074
2016,9,10,11,17.6165578
2016,9,10,12,18.134534
2016,9,10,13,18.7025813
2016,9,10,14,19.0557571
2016,9,10,15,19.1488011
2016,9,10,16,18.8474325
2016,9,10,17,18.6815178
2016,9,10,18,18.5916798
2016,9,10,19,18.3597544
2016,9,10,20,18.0830804
2016,9,10,21,17.8487558
2016,9,10,22,17.624139
2016,9,10,23,17.4064598
2016,9,11,0,17.4525982
2016,9,11,1,17.2920706
2016,9,11,2,17.1581437
2016,9,11,3,17.0934119
2016,9,11,4,16.9996202
2016,9,11,5,16.8712974
2016,9,11,6,16.7540402
2016,9,11,7,16.7458331
2016,9,11,8,16.8405609
2016,9,11,9,17.0566811
2016,9,11,10,17.4327505
2016,9,11,11,17.8693335
2016,9,11,12,18.3945253
2016,9,11,13,18.961586
2016,9,11,14,19.3400441
2016,9,11,15,19.4329814
2016,9,11,16,19.1119997
2016,9,11,17,18.9525578
2016,9,11,18,18.8538328
2016,9,11,19,18.6256536
2016,9,11,20,18.3446844
2016,9,11,21,18.1053961
2016,9,11,22,17.882261
2016,9,11,23,17.6435945
2016,9,12,0,18.5388639
2016,9,12,1,18.3674102
2016,9,12,2,18.2210906
2016,9,12,3,18.1525121
2016,9,12,4,18.0415889
2016,9,12,5,17.9197485
2016,9,12,6,17.7932325
2016,9,12,7,17.7883182
2016,9,12,8,17.8817199
2016,9,12,9,18.1193684
2016,9,12,10,18.5006019
2016,9,12,11,18.977782
2016,9,12,12,19.5197269
2016,9,12,13,20.1605222
2016,9,12,14,20.545571
2016,9,12,15,20.637263
2016,9,12,16,20.3057843
2016,9,12,17,20.1261541
2016,9,12,18,20.0331005
2016,9,12,19,19.7604177
2016,9,12,20,19.5054096
2016,9,12,21,19.2387101
2016,9,12,22,18.9980524
2016,9,12,23,18.7497046
2016,9,13,0,18.1875418
2016,9,13,1,18.0179686
2016,9,13,2,17.8799331
2016,9,13,3,17.8087387
2016,9,13,4,17.7076743
2016,9,13,5,17.5889536
2016,9,13,6,17.4658918
2016,9,13,7,17.4484942
2016,9,13,8,17.5508985
2016,9,13,9,17.772398
2016,9,13,10,18.1568677
2016,9,13,11,18.6182637
2016,9,13,12,19.1739918
2016,9,13,13,19.7856104
2016,9,13,14,20.1666999
2016,9,13,15,20.2566406
2016,9,13,16,19.9195516
2016,9,13,17,19.7453079
2016,9,13,18,19.6347605
2016,9,13,19,19.4021799
2016,9,13,20,19.1424315
2016,9,13,21,18.8710111
2016,9,13,22,18.6225026
2016,9,13,23,18.4024261
2016,9,14,0,18.3297594
2016,9,14,1,18.1588791
2016,9,14,2,18.0174935
2016,9,14,3,17.9436285
2016,9,14,4,17.8399742
2016,9,14,5,17.7080635
2016,9,14,6,17.5906008
2016,9,14,7,17.591599
2016,9,14,8,17.6923894
2016,9,14,9,17.9184921
2016,9,14,10,18.3008377
2016,9,14,11,18.7655465
2016,9,14,12,19.3171228
2016,9,14,13,19.9203593
2016,9,14,14,20.3127302
2016,9,14,15,20.4252149
2016,9,14,16,20.0727635
2016,9,14,17,19.8970427
2016,9,14,18,19.8002
2016,9,14,19,19.5351873
2016,9,14,20,19.2813619
2016,9,14,21,19.0173571
2016,9,14,22,18.7764118
2016,9,14,23,18.5440617
2016,9,15,0,19.4526594
2016,9,15,1,19.2731629
2016,9,15,2,19.1225402
2016,9,15,3,19.0430696
2016,9,15,4,18.9480013
2016,9,15,5,18.8065732
2016,9,15,6,18.6704199
2016,9,15,7,18.6722133
2016,9,15,8,18.771756
2016,9,15,9,19.0090046
2016,9,15,10,19.4160289
2016,9,15,11,19.925926
2016,9,15,12,20.5141016
2016,9,15,13,21.1458637
2016,9,15,14,21.5590781
2016,9,15,15,21.6722638
2016,9,15,16,21.3085185
2016,9,15,17,21.1219403
2016,9,15,18,20.9973018
2016,9,15,19,20.7380713
2016,9,15,20,20.4466953
2016,9,15,21,20.1813179
2016,9,15,22,19.906051
2016,9,15,23,19.6795296
2016,9,16,0,18.7078483
2016,9,16,1,18.5339138
2016,9,16,2,18.3867529
2016,9,16,3,18.3225486
2016,9,16,4,18.2186852
2016,9,16,5,18.0798007
2016,9,16,6,17.9648199
2016,9,16,7,17.9593834
2016,9,16,8,18.0563089
2016,9,16,9,18.2905087
2016,9,16,10,18.6776339
2016,9,16,11,19.1532118
2016,9,16,12,19.7129654
2016,9,16,13,20.3404622
2016,9,16,14,20.7290242
2016,9,16,15,20.8289717
2016,9,16,16,20.492849
2016,9,16,17,20.3120285
2016,9,16,18,20.220286
2016,9,16,19,19.9349508
2016,9,16,20,19.6445304
2016,9,16,21,19.409609
2016,9,16,22,19.1529362
2016,9,16,23,18.903971
2016,9,17,0,16.9394518
2016,9,17,1,16.7812621
2016,9,17,2,16.6523539
2016,9,17,3,16.5919699
